          -3   1.0191e-09            0
       -2.99  1.02049e-09  2.75399e-10
       -2.98  1.02461e-09  5.46683e-10
       -2.97  1.03142e-09  8.14586e-10
       -2.96   1.0409e-09   1.0798e-09
       -2.95  1.05302e-09  1.34296e-09
       -2.94  1.06776e-09  1.60467e-09
       -2.93  1.08511e-09   1.8655e-09
       -2.92  1.10507e-09  2.12599e-09
       -2.91  1.12763e-09  2.38662e-09
        -2.9   1.1528e-09  2.64786e-09
       -2.89  1.18059e-09  2.91016e-09
       -2.88  1.21101e-09  3.17392e-09
       -2.87  1.24407e-09  3.43951e-09
       -2.86   1.2798e-09  3.70731e-09
       -2.85  1.31821e-09  3.97764e-09
       -2.84  1.35935e-09  4.25081e-09
       -2.83  1.40323e-09   4.5271e-09
       -2.82  1.44989e-09   4.8068e-09
       -2.81  1.49937e-09  5.09013e-09
        -2.8  1.55169e-09  5.37733e-09
       -2.79  1.60691e-09  5.66861e-09
       -2.78  1.66507e-09  5.96414e-09
       -2.77   1.7262e-09  6.26411e-09
       -2.76  1.79035e-09  6.56866e-09
       -2.75  1.85757e-09  6.87792e-09
       -2.74  1.92791e-09  7.19201e-09
       -2.73  2.00141e-09  7.51104e-09
       -2.72  2.07813e-09  7.83507e-09
       -2.71  2.15811e-09  8.16417e-09
        -2.7  2.24141e-09   8.4984e-09
       -2.69  2.32808e-09  8.83778e-09
       -2.68  2.41817e-09  9.18233e-09
       -2.67  2.51173e-09  9.53204e-09
       -2.66  2.60881e-09   9.8869e-09
       -2.65  2.70946e-09  1.02469e-08
       -2.64  2.81374e-09  1.06119e-08
       -2.63   2.9217e-09  1.09819e-08
       -2.62  3.03338e-09  1.13568e-08
       -2.61  3.14884e-09  1.17365e-08
        -2.6  3.26811e-09  1.21209e-08
       -2.59  3.39126e-09  1.25099e-08
       -2.58  3.51831e-09  1.29033e-08
       -2.57  3.64932e-09  1.33008e-08
       -2.56  3.78433e-09  1.37025e-08
       -2.55  3.92337e-09   1.4108e-08
       -2.54  4.06649e-09  1.45171e-08
       -2.53  4.21371e-09  1.49296e-08
       -2.52  4.36508e-09  1.53453e-08
       -2.51  4.52062e-09  1.57639e-08
        -2.5  4.68036e-09  1.61851e-08
       -2.49  4.84432e-09  1.66086e-08
       -2.48  5.01253e-09  1.70341e-08
       -2.47    5.185e-09  1.74613e-08
       -2.46  5.36175e-09  1.78898e-08
       -2.45   5.5428e-09  1.83194e-08
       -2.44  5.72814e-09  1.87495e-08
       -2.43  5.91779e-09  1.91799e-08
       -2.42  6.11174e-09  1.96101e-08
       -2.41  6.30999e-09  2.00398e-08
        -2.4  6.51254e-09  2.04685e-08
       -2.39  6.71936e-09  2.08957e-08
       -2.38  6.93045e-09  2.13211e-08
       -2.37  7.14578e-09  2.17441e-08
       -2.36  7.36533e-09  2.21643e-08
