          -3  1.72071e-06            0
       -2.99  1.72207e-06  2.69575e-07
       -2.98   1.7261e-06  5.33445e-07
       -2.97  1.73274e-06  7.92068e-07
       -2.96  1.74194e-06  1.04587e-06
       -2.95  1.75366e-06  1.29523e-06
       -2.94  1.76785e-06  1.54051e-06
       -2.93  1.78447e-06  1.78205e-06
       -2.92  1.80349e-06  2.02013e-06
       -2.91  1.82487e-06  2.25504e-06
        -2.9  1.84859e-06  2.48703e-06
       -2.89  1.87461e-06  2.71631e-06
       -2.88  1.90291e-06  2.94309e-06
       -2.87  1.93347e-06  3.16755e-06
       -2.86  1.96626e-06  3.38986e-06
       -2.85  2.00127e-06  3.61016e-06
       -2.84  2.03847e-06  3.82857e-06
       -2.83  2.07784e-06  4.04519e-06
       -2.82  2.11937e-06  4.26012e-06
       -2.81  2.16304e-06  4.47343e-06
        -2.8  2.20884e-06  4.68519e-06
       -2.79  2.25675e-06  4.89543e-06
       -2.78  2.30675e-06  5.10419e-06
       -2.77  2.35883e-06  5.31148e-06
       -2.76  2.41298e-06  5.51732e-06
       -2.75  2.46918e-06   5.7217e-06
       -2.74  2.52741e-06   5.9246e-06
       -2.73  2.58767e-06  6.12599e-06
       -2.72  2.64993e-06  6.32584e-06
       -2.71  2.71419e-06  6.52409e-06
        -2.7  2.78041e-06  6.72071e-06
       -2.69   2.8486e-06  6.91561e-06
       -2.68  2.91873e-06  7.10873e-06
       -2.67  2.99077e-06  7.29999e-06
       -2.66  3.06473e-06  7.48929e-06
       -2.65  3.14056e-06  7.67656e-06
       -2.64  3.21826e-06  7.86168e-06
       -2.63  3.29779e-06  8.04455e-06
       -2.62  3.37915e-06  8.22505e-06
       -2.61   3.4623e-06  8.40308e-06
        -2.6  3.54721e-06  8.57851e-06
       -2.59  3.63387e-06  8.75121e-06
       -2.58  3.72223e-06  8.92105e-06
       -2.57  3.81229e-06  9.08791e-06
       -2.56  3.90399e-06  9.25165e-06
       -2.55  3.99732e-06  9.41213e-06
       -2.54  4.09223e-06   9.5692e-06
       -2.53   4.1887e-06  9.72273e-06
       -2.52  4.28669e-06  9.87258e-06
       -2.51  4.38616e-06  1.00186e-05
        -2.5  4.48706e-06  1.01606e-05
       -2.49  4.58937e-06  1.02985e-05
       -2.48  4.69303e-06  1.04322e-05
       -2.47  4.79801e-06  1.05614e-05
       -2.46  4.90426e-06  1.06861e-05
       -2.45  5.01173e-06  1.08061e-05
       -2.44  5.12038e-06  1.09213e-05
       -2.43  5.23016e-06  1.10315e-05
       -2.42  5.34101e-06  1.11365e-05
       -2.41  5.45289e-06  1.12363e-05
        -2.4  5.56574e-06  1.13308e-05
       -2.39  5.67951e-06  1.14197e-05
       -2.38  5.79413e-06   1.1503e-05
       -2.37  5.90957e-06  1.15806e-05
       -2.36  6.02575e-06  1.16523e-05
       -2.35  6.14261e-06   1.1718e-05
       -2.34  6.26011e-06  1.17776e-05
       -2.33  6.37817e-06  1.18311e-05
       -2.32  6.49673e-06  1.18782e-05
       -2.31  6.61573e-06   1.1919e-05
        -2.3  6.73511e-06  1.19533e-05
       -2.29   6.8548e-06  1.19811e-05
       -2.28  6.97473e-06  1.20022e-05
