          -3  1.25882e-06            0
       -2.99  1.26069e-06  3.71838e-07
       -2.98  1.26626e-06  7.38769e-07
       -2.97  1.27547e-06  1.10187e-06
       -2.96  1.28829e-06  1.46217e-06
       -2.95  1.30471e-06  1.82061e-06
       -2.94  1.32471e-06   2.1781e-06
       -2.93  1.34827e-06  2.53551e-06
       -2.92  1.37542e-06  2.89365e-06
       -2.91  1.40615e-06  3.25327e-06
        -2.9  1.44048e-06  3.61512e-06
       -2.89  1.47845e-06  3.97989e-06
       -2.88  1.52008e-06  4.34823e-06
       -2.87  1.56541e-06  4.72076e-06
       -2.86  1.61449e-06   5.0981e-06
       -2.85  1.66737e-06  5.48078e-06
       -2.84  1.72411e-06  5.86937e-06
       -2.83  1.78476e-06  6.26436e-06
       -2.82   1.8494e-06  6.66625e-06
       -2.81  1.91809e-06  7.07549e-06
        -2.8  1.99091e-06  7.49253e-06
       -2.79  2.06794e-06  7.91778e-06
       -2.78  2.14926e-06  8.35164e-06
       -2.77  2.23497e-06  8.79448e-06
       -2.76  2.32515e-06  9.24666e-06
       -2.75   2.4199e-06  9.70851e-06
       -2.74  2.51932e-06  1.01804e-05
       -2.73  2.62351e-06  1.06625e-05
       -2.72  2.73257e-06  1.11551e-05
       -2.71  2.84661e-06  1.16586e-05
        -2.7  2.96574e-06  1.21732e-05
       -2.69  3.09008e-06   1.2699e-05
       -2.68  3.21972e-06  1.32362e-05
       -2.67   3.3548e-06  1.37852e-05
       -2.66  3.49543e-06  1.43459e-05
       -2.65  3.64172e-06  1.49186e-05
       -2.64   3.7938e-06  1.55034e-05
       -2.63  3.95179e-06  1.61003e-05
       -2.62  4.11581e-06  1.67095e-05
       -2.61  4.28598e-06   1.7331e-05
        -2.6  4.46243e-06   1.7965e-05
       -2.59  4.64528e-06  1.86113e-05
       -2.58  4.83465e-06    1.927e-05
       -2.57  5.03068e-06  1.99411e-05
       -2.56  5.23347e-06  2.06245e-05
       -2.55  5.44317e-06  2.13202e-05
       -2.54  5.65988e-06  2.20282e-05
       -2.53  5.88373e-06  2.27482e-05
       -2.52  6.11484e-06  2.34803e-05
       -2.51  6.35333e-06  2.42241e-05
        -2.5  6.59932e-06  2.49797e-05
       -2.49  6.85293e-06  2.57467e-05
       -2.48  7.11426e-06   2.6525e-05
       -2.47  7.38343e-06  2.73144e-05
       -2.46  7.66055e-06  2.81146e-05
       -2.45  7.94572e-06  2.89253e-05
       -2.44  8.23905e-06  2.97462e-05
       -2.43  8.54064e-06   3.0577e-05
       -2.42  8.85059e-06  3.14173e-05
       -2.41  9.16899e-06  3.22669e-05
        -2.4  9.49593e-06  3.31252e-05
       -2.39  9.83149e-06  3.39919e-05
       -2.38  1.01758e-05  3.48666e-05
       -2.37  1.05288e-05  3.57488e-05
       -2.36  1.08907e-05   3.6638e-05
       -2.35  1.12616e-05  3.75338e-05
       -2.34  1.16414e-05  3.84356e-05
       -2.33  1.20303e-05  3.93428e-05
       -2.32  1.24283e-05   4.0255e-05
       -2.31  1.28354e-05  4.11715e-05
        -2.3  1.32517e-05  4.20918e-05
       -2.29  1.36772e-05  4.30152e-05
       -2.28   1.4112e-05  4.39411e-05
       -2.27  1.45561e-05  4.48689e-05
       -2.26  1.50094e-05  4.57978e-05
       -2.25   1.5472e-05  4.67272e-05
       -2.24  1.59439e-05  4.76564e-05
       -2.23  1.64251e-05  4.85846e-05
       -2.22  1.69156e-05  4.95112e-05
       -2.21  1.74154e-05  5.04354e-05
        -2.2  1.79243e-05  5.13564e-05
       -2.19  1.84425e-05  5.22734e-05
       -2.18  1.89698e-05  5.31858e-05
       -2.17  1.95062e-05  5.40925e-05
       -2.16  2.00517e-05   5.4993e-05
       -2.15  2.06061e-05  5.58863e-05
       -2.14  2.11694e-05  5.67716e-05
       -2.13  2.17415e-05  5.76481e-05
       -2.12  2.23223e-05   5.8515e-05
       -2.11  2.29118e-05  5.93714e-05
        -2.1  2.35098e-05  6.02165e-05
       -2.09  2.41161e-05  6.10494e-05
       -2.08  2.47308e-05  6.18692e-05
       -2.07  2.53535e-05  6.26752e-05
       -2.06  2.59843e-05  6.34665e-05
       -2.05  2.66228e-05  6.42422e-05
       -2.04  2.72691e-05  6.50014e-05
       -2.03  2.79229e-05  6.57434e-05
       -2.02   2.8584e-05  6.64672e-05
       -2.01  2.92522e-05  6.71721e-05
          -2  2.99274e-05  6.78572e-05
       -1.99  3.06094e-05  6.85218e-05
       -1.98  3.12978e-05  6.91648e-05
       -1.97  3.19927e-05  6.97857e-05
       -1.96  3.26936e-05  7.03836e-05
       -1.95  3.34003e-05  7.09576e-05
       -1.94  3.41127e-05  7.15071e-05
       -1.93  3.48305e-05  7.20313e-05
       -1.92  3.55533e-05  7.25294e-05
       -1.91  3.62811e-05  7.30007e-05
        -1.9  3.70134e-05  7.34446e-05
       -1.89    3.775e-05  7.38603e-05
       -1.88  3.84906e-05  7.42471e-05
       -1.87  3.92349e-05  7.46044e-05
       -1.86  3.99826e-05  7.49317e-05
       -1.85  4.07335e-05  7.52281e-05
       -1.84  4.14872e-05  7.54933e-05
       -1.83  4.22434e-05  7.57266e-05
       -1.82  4.30017e-05  7.59275e-05
       -1.81  4.37619e-05  7.60954e-05
        -1.8  4.45237e-05  7.62299e-05
       -1.79  4.52865e-05  7.63305e-05
       -1.78  4.60503e-05  7.63968e-05
       -1.77  4.68145e-05  7.64284e-05
       -1.76  4.75788e-05  7.64249e-05
       -1.75   4.8343e-05  7.63859e-05
       -1.74  4.91065e-05  7.63111e-05
       -1.73  4.98692e-05  7.62002e-05
       -1.72  5.06306e-05   7.6053e-05
       -1.71  5.13903e-05  7.58691e-05
        -1.7  5.21479e-05  7.56485e-05
       -1.69  5.29032e-05  7.53909e-05
       -1.68  5.36558e-05  7.50962e-05
       -1.67  5.44051e-05  7.47643e-05
       -1.66   5.5151e-05   7.4395e-05
       -1.65  5.58931e-05  7.39884e-05
       -1.64  5.66308e-05  7.35443e-05
       -1.63  5.73639e-05  7.30629e-05
       -1.62  5.80921e-05  7.25441e-05
       -1.61  5.88148e-05  7.19881e-05
        -1.6  5.95318e-05  7.13948e-05
       -1.59  6.02427e-05  7.07645e-05
       -1.58  6.09471e-05  7.00974e-05
       -1.57  6.16447e-05  6.93935e-05
