       -1.73  6.32506e-05  4.64435e-05
       -1.72  6.37097e-05  4.53715e-05
       -1.71  6.41581e-05  4.42819e-05
        -1.7  6.45954e-05  4.31754e-05
       -1.69  6.50216e-05  4.20528e-05
       -1.68  6.54364e-05  4.09151e-05
       -1.67  6.58399e-05  3.97632e-05
       -1.66  6.62317e-05  3.85979e-05
       -1.65  6.66118e-05  3.74202e-05
       -1.64  6.69801e-05  3.62309e-05
       -1.63  6.73364e-05   3.5031e-05
       -1.62  6.76807e-05  3.38214e-05
       -1.61  6.80129e-05  3.26029e-05
        -1.6  6.83328e-05  3.13767e-05
       -1.59  6.86404e-05  3.01434e-05
       -1.58  6.89357e-05  2.89041e-05
       -1.57  6.92185e-05  2.76597e-05
       -1.56  6.94889e-05   2.6411e-05
       -1.55  6.97467e-05  2.51591e-05
       -1.54   6.9992e-05  2.39047e-05
       -1.53  7.02248e-05  2.26488e-05
       -1.52   7.0445e-05  2.13923e-05
       -1.51  7.06526e-05   2.0136e-05
        -1.5  7.08477e-05  1.88808e-05
       -1.49  7.10303e-05  1.76276e-05
       -1.48  7.12003e-05  1.63772e-05
       -1.47  7.13578e-05  1.51305e-05
       -1.46  7.15029e-05  1.38882e-05
       -1.45  7.16356e-05  1.26512e-05
       -1.44  7.17559e-05  1.14203e-05
       -1.43   7.1864e-05  1.01963e-05
       -1.42  7.19598e-05  8.97982e-06
       -1.41  7.20436e-05  7.77176e-06
        -1.4  7.21153e-05  6.57279e-06
       -1.39   7.2175e-05  5.38363e-06
       -1.38  7.22229e-05  4.20498e-06
       -1.37  7.22591e-05  3.03752e-06
       -1.36  7.22837e-05   1.8819e-06
       -1.35  7.22968e-05  7.38774e-07
       -1.34  7.22985e-05  -3.9125e-07
       -1.33  7.22889e-05 -1.50757e-06
       -1.32  7.22683e-05  -2.6096e-06
       -1.31  7.22368e-05 -3.69679e-06
        -1.3  7.21944e-05 -4.76859e-06
       -1.29  7.21414e-05 -5.82448e-06
       -1.28  7.20779e-05 -6.86398e-06
       -1.27  7.20041e-05  -7.8866e-06
       -1.26  7.19202e-05 -8.89188e-06
       -1.25  7.18263e-05  -9.8794e-06
       -1.24  7.17226e-05 -1.08487e-05
       -1.23  7.16093e-05 -1.17995e-05
       -1.22  7.14866e-05 -1.27314e-05
       -1.21  7.13547e-05 -1.36439e-05
        -1.2  7.12137e-05 -1.45369e-05
       -1.19  7.10639e-05 -1.54099e-05
       -1.18  7.09055e-05 -1.62627e-05
       -1.17  7.07387e-05 -1.70951e-05
       -1.16  7.05636e-05 -1.79067e-05
       -1.15  7.03805e-05 -1.86975e-05
       -1.14  7.01897e-05 -1.94671e-05
       -1.13  6.99912e-05 -2.02154e-05
       -1.12  6.97854e-05 -2.09422e-05
       -1.11  6.95723e-05 -2.16474e-05
        -1.1  6.93524e-05 -2.23308e-05
       -1.09  6.91257e-05 -2.29924e-05
       -1.08  6.88926e-05 -2.36321e-05
       -1.07  6.86531e-05 -2.42498e-05
       -1.06  6.84076e-05 -2.48454e-05
       -1.05  6.81562e-05  -2.5419e-05
       -1.04  6.78992e-05 -2.59704e-05
       -1.03  6.76368e-05 -2.64998e-05
       -1.02  6.73692e-05  -2.7007e-05
       -1.01  6.70966e-05 -2.74923e-05
          -1  6.68193e-05 -2.79555e-05
       -0.99  6.65375e-05 -2.83968e-05
       -0.98  6.62514e-05 -2.88162e-05
       -0.97  6.59612e-05 -2.92139e-05
       -0.96  6.56671e-05 -2.95899e-05
       -0.95  6.53694e-05 -2.99443e-05
       -0.94  6.50682e-05 -3.02774e-05
       -0.93  6.47639e-05 -3.05892e-05
       -0.92  6.44565e-05 -3.08798e-05
       -0.91  6.41463e-05 -3.11495e-05
        -0.9  6.38335e-05 -3.13985e-05
       -0.89  6.35183e-05 -3.16268e-05
       -0.88  6.32009e-05 -3.18347e-05
       -0.87  6.28816e-05 -3.20225e-05
       -0.86  6.25605e-05 -3.21903e-05
       -0.85  6.22378e-05 -3.23383e-05
       -0.84  6.19137e-05 -3.24668e-05
       -0.83  6.15885e-05  -3.2576e-05
       -0.82  6.12622e-05 -3.26662e-05
       -0.81  6.09351e-05 -3.27376e-05
        -0.8  6.06074e-05 -3.27904e-05
       -0.79  6.02793e-05  -3.2825e-05
       -0.78  5.99509e-05 -3.28416e-05
       -0.77  5.96225e-05 -3.28404e-05
       -0.76  5.92941e-05 -3.28218e-05
       -0.75  5.89661e-05  -3.2786e-05
       -0.74  5.86384e-05 -3.27333e-05
       -0.73  5.83114e-05  -3.2664e-05
       -0.72  5.79851e-05 -3.25785e-05
       -0.71  5.76598e-05 -3.24768e-05
        -0.7  5.73356e-05 -3.23595e-05
       -0.69  5.70126e-05 -3.22267e-05
       -0.68  5.66911e-05 -3.20788e-05
       -0.67  5.63711e-05 -3.19161e-05
       -0.66  5.60527e-05 -3.17389e-05
       -0.65  5.57363e-05 -3.15474e-05
       -0.64  5.54218e-05  -3.1342e-05
       -0.63  5.51094e-05 -3.11229e-05
       -0.62  5.47993e-05 -3.08905e-05
       -0.61  5.44916e-05 -3.06451e-05
        -0.6  5.41864e-05  -3.0387e-05
       -0.59  5.38839e-05 -3.01164e-05
       -0.58  5.35841e-05 -2.98337e-05
       -0.57  5.32872e-05 -2.95392e-05
       -0.56  5.29933e-05 -2.92331e-05
       -0.55  5.27025e-05 -2.89158e-05
       -0.54   5.2415e-05 -2.85874e-05
       -0.53  5.21308e-05 -2.82484e-05
       -0.52    5.185e-05 -2.78991e-05
       -0.51  5.15728e-05 -2.75395e-05
        -0.5  5.12992e-05 -2.71702e-05
       -0.49  5.10294e-05 -2.67913e-05
       -0.48  5.07634e-05 -2.64031e-05
       -0.47  5.05014e-05 -2.60059e-05
       -0.46  5.02433e-05 -2.55999e-05
       -0.45  4.99894e-05 -2.51855e-05
       -0.44  4.97396e-05 -2.47628e-05
       -0.43  4.94941e-05 -2.43321e-05
       -0.42  4.92529e-05 -2.38938e-05
       -0.41  4.90162e-05 -2.34479e-05
        -0.4   4.8784e-05 -2.29949e-05
       -0.39  4.85563e-05 -2.25348e-05
       -0.38  4.83333e-05  -2.2068e-05
       -0.37   4.8115e-05 -2.15948e-05
       -0.36  4.79014e-05 -2.11152e-05
       -0.35  4.76927e-05 -2.06296e-05
       -0.34  4.74888e-05 -2.01381e-05
       -0.33  4.72899e-05 -1.96411e-05
       -0.32   4.7096e-05 -1.91387e-05
       -0.31  4.69071e-05 -1.86311e-05
        -0.3  4.67234e-05 -1.81185e-05
       -0.29  4.65448e-05 -1.76012e-05
       -0.28  4.63713e-05 -1.70793e-05
       -0.27  4.62032e-05  -1.6553e-05
       -0.26  4.60403e-05 -1.60226e-05
       -0.25  4.58827e-05 -1.54882e-05
       -0.24  4.57305e-05 -1.49501e-05
       -0.23  4.55837e-05 -1.44083e-05
       -0.22  4.54424e-05 -1.38631e-05
       -0.21  4.53065e-05 -1.33147e-05
        -0.2  4.51761e-05 -1.27633e-05
       -0.19  4.50512e-05 -1.22089e-05
       -0.18  4.49319e-05 -1.16519e-05
       -0.17  4.48182e-05 -1.10923e-05
       -0.16    4.471e-05 -1.05303e-05
       -0.15  4.46075e-05 -9.96608e-06
       -0.14  4.45107e-05 -9.39983e-06
       -0.13  4.44195e-05 -8.83169e-06
       -0.12  4.43341e-05 -8.26181e-06
       -0.11  4.42543e-05 -7.69035e-06
        -0.1  4.41803e-05 -7.11746e-06
       -0.09   4.4112e-05  -6.5433e-06
       -0.08  4.40494e-05 -5.96801e-06
       -0.07  4.39926e-05 -5.39174e-06
       -0.06  4.39416e-05 -4.81464e-06
       -0.05  4.38963e-05 -4.23686e-06
       -0.04  4.38568e-05 -3.65854e-06
       -0.03  4.38231e-05 -3.07982e-06
       -0.02  4.37952e-05 -2.50086e-06
       -0.01  4.37731e-05 -1.92179e-06
-1.96752e-14  4.37568e-05 -1.34275e-06
        0.01  4.37463e-05  -7.6389e-07
        0.02  4.37415e-05  -1.8535e-07
        0.03  4.37426e-05  3.92728e-07
        0.04  4.37494e-05  9.70201e-07
        0.05   4.3762e-05  1.54693e-06
        0.06  4.37803e-05  2.12277e-06
        0.07  4.38044e-05  2.69757e-06
        0.08  4.38343e-05   3.2712e-06
        0.09  4.38698e-05  3.84351e-06
         0.1  4.39111e-05  4.41435e-06
        0.11  4.39581e-05  4.98357e-06
        0.12  4.40108e-05  5.55104e-06
        0.13  4.40692e-05  6.11659e-06
        0.14  4.41331e-05  6.68008e-06
        0.15  4.42028e-05  7.24136e-06
        0.16   4.4278e-05  7.80027e-06
        0.17  4.43588e-05  8.35666e-06
        0.18  4.44451e-05  8.91036e-06
        0.19   4.4537e-05  9.46123e-06
         0.2  4.46343e-05  1.00091e-05
        0.21  4.47371e-05  1.05538e-05
        0.22  4.48454e-05  1.10951e-05
        0.23   4.4959e-05   1.1633e-05
        0.24  4.50781e-05  1.21672e-05
        0.25  4.52024e-05  1.26975e-05
        0.26   4.5332e-05  1.32238e-05
        0.27  4.54669e-05  1.37459e-05
        0.28  4.56069e-05  1.42636e-05
        0.29  4.57521e-05  1.47768e-05
         0.3  4.59025e-05  1.52852e-05
        0.31  4.60578e-05  1.57886e-05
        0.32  4.62182e-05  1.62869e-05
        0.33  4.63836e-05  1.67798e-05
        0.34  4.65538e-05  1.72672e-05
        0.35  4.67289e-05  1.77488e-05
        0.36  4.69088e-05  1.82245e-05
        0.37  4.70934e-05   1.8694e-05
        0.38  4.72827e-05  1.91571e-05
        0.39  4.74766e-05  1.96137e-05
         0.4   4.7675e-05  2.00634e-05
        0.41  4.78778e-05   2.0506e-05
        0.42  4.80851e-05  2.09414e-05
        0.43  4.82967e-05  2.13693e-05
        0.44  4.85125e-05  2.17894e-05
        0.45  4.87324e-05  2.22015e-05
        0.46  4.89565e-05  2.26055e-05
        0.47  4.91846e-05  2.30009e-05
        0.48  4.94165e-05  2.33877e-05
        0.49  4.96523e-05  2.37655e-05
         0.5  4.98918e-05  2.41341e-05
        0.51   5.0135e-05  2.44933e-05
        0.52  5.03817e-05  2.48427e-05
        0.53  5.06318e-05  2.51821e-05
        0.54  5.08853e-05  2.55113e-05
        0.55  5.11421e-05  2.58299e-05
        0.56  5.14019e-05  2.61378e-05
        0.57  5.16648e-05  2.64346e-05
        0.58  5.19306e-05  2.67202e-05
        0.59  5.21992e-05  2.69941e-05
         0.6  5.24705e-05  2.72561e-05
        0.61  5.27443e-05   2.7506e-05
        0.62  5.30206e-05  2.77435e-05
        0.63  5.32992e-05  2.79683e-05
        0.64    5.358e-05  2.81801e-05
        0.65  5.38628e-05  2.83787e-05
        0.66  5.41476e-05  2.85637e-05
        0.67  5.44341e-05  2.87349e-05
        0.68  5.47223e-05   2.8892e-05
        0.69  5.50119e-05  2.90347e-05
         0.7   5.5303e-05  2.91628e-05
        0.71  5.55952e-05   2.9276e-05
        0.72  5.58885e-05  2.93739e-05
        0.73  5.61827e-05  2.94564e-05
        0.74  5.64776e-05  2.95232e-05
        0.75  5.67731e-05  2.95739e-05
        0.76  5.70691e-05  2.96083e-05
        0.77  5.73653e-05  2.96263e-05
        0.78  5.76616e-05  2.96274e-05
        0.79  5.79578e-05  2.96114e-05
         0.8  5.82538e-05  2.95782e-05
        0.81  5.85494e-05  2.95274e-05
        0.82  5.88444e-05  2.94588e-05
        0.83  5.91386e-05  2.93722e-05
        0.84  5.94318e-05  2.92674e-05
        0.85  5.97239e-05  2.91441e-05
        0.86  6.00147e-05   2.9002e-05
        0.87   6.0304e-05  2.88411e-05
        0.88  6.05915e-05  2.86611e-05
        0.89  6.08772e-05  2.84618e-05
         0.9  6.11608e-05  2.82429e-05
        0.91  6.14421e-05  2.80045e-05
        0.92  6.17209e-05  2.77462e-05
        0.93   6.1997e-05  2.74679e-05
        0.94  6.22702e-05  2.71695e-05
        0.95  6.25404e-05  2.68508e-05
        0.96  6.28072e-05  2.65117e-05
        0.97  6.30706e-05  2.61522e-05
        0.98  6.33303e-05   2.5772e-05
        0.99   6.3586e-05  2.53711e-05
           1  6.38377e-05  2.49494e-05
        1.01   6.4085e-05  2.45069e-05
        1.02  6.43278e-05  2.40436e-05
        1.03  6.45659e-05  2.35593e-05
        1.04   6.4799e-05   2.3054e-05
        1.05   6.5027e-05  2.25278e-05
        1.06  6.52496e-05  2.19807e-05
        1.07  6.54666e-05  2.14126e-05
        1.08  6.56778e-05  2.08237e-05
        1.09  6.58831e-05  2.02139e-05
         1.1  6.60821e-05  1.95834e-05
        1.11  6.62747e-05  1.89323e-05
        1.12  6.64608e-05  1.82606e-05
        1.13    6.664e-05  1.75685e-05
        1.14  6.68121e-05  1.68561e-05
        1.15  6.69771e-05  1.61237e-05
        1.16  6.71346e-05  1.53713e-05
        1.17  6.72845e-05  1.45992e-05
        1.18  6.74266e-05  1.38075e-05
        1.19  6.75607e-05  1.29967e-05
         1.2  6.76865e-05  1.21668e-05
        1.21   6.7804e-05  1.13182e-05
        1.22  6.79129e-05  1.04511e-05
        1.23   6.8013e-05  9.56597e-06
        1.24  6.81042e-05  8.66305e-06
        1.25  6.81863e-05  7.74272e-06
        1.26  6.82591e-05  6.80536e-06
        1.27  6.83224e-05  5.85136e-06
        1.28  6.83761e-05  4.88115e-06
        1.29    6.842e-05  3.89516e-06
         1.3   6.8454e-05  2.89385e-06
        1.31  6.84779e-05   1.8777e-06
        1.32  6.84915e-05  8.47214e-07
        1.33  6.84948e-05   -1.971e-07
        1.34  6.84876e-05  -1.2547e-06
        1.35  6.84697e-05 -2.32503e-06
        1.36  6.84411e-05 -3.40752e-06
        1.37  6.84016e-05 -4.50158e-06
        1.38  6.83511e-05 -5.60658e-06
        1.39  6.82894e-05 -6.72191e-06
         1.4  6.82166e-05 -7.84691e-06
        1.41  6.81325e-05 -8.98093e-06
        1.42   6.8037e-05 -1.01233e-05
        1.43    6.793e-05 -1.12733e-05
        1.44  6.78115e-05 -1.24302e-05
        1.45  6.76814e-05 -1.35933e-05
        1.46  6.75397e-05 -1.47618e-05
        1.47  6.73862e-05 -1.59351e-05
        1.48   6.7221e-05 -1.71123e-05
        1.49   6.7044e-05 -1.82927e-05
         1.5  6.68551e-05 -1.94754e-05
        1.51  6.66544e-05 -2.06597e-05
        1.52  6.64419e-05 -2.18447e-05
        1.53  6.62176e-05 -2.30297e-05
        1.54  6.59813e-05 -2.42138e-05
        1.55  6.57333e-05 -2.53961e-05
        1.56  6.54734e-05 -2.65759e-05
        1.57  6.52018e-05 -2.77523e-05
        1.58  6.49184e-05 -2.89243e-05
        1.59  6.46233e-05 -3.00912e-05
         1.6  6.43165e-05 -3.12522e-05
        1.61  6.39982e-05 -3.24062e-05
        1.62  6.36684e-05 -3.35525e-05
        1.63  6.33272e-05 -3.46903e-05
        1.64  6.29746e-05 -3.58186e-05
        1.65  6.26108e-05 -3.69366e-05
        1.66  6.22359e-05 -3.80434e-05
        1.67  6.18499e-05 -3.91383e-05
        1.68  6.14531e-05 -4.02202e-05
        1.69  6.10455e-05 -4.12885e-05
         1.7  6.06273e-05 -4.23423e-05
        1.71  6.01987e-05 -4.33807e-05
        1.72  5.97597e-05 -4.44029e-05
        1.73  5.93106e-05 -4.54082e-05
        1.74  5.88516e-05 -4.63958e-05
        1.75  5.83827e-05 -4.73648e-05
        1.76  5.79043e-05 -4.83146e-05
        1.77  5.74164e-05 -4.92443e-05
        1.78  5.69194e-05 -5.01533e-05
        1.79  5.64134e-05 -5.10408e-05
         1.8  5.58986e-05 -5.19062e-05
        1.81  5.53752e-05 -5.27488e-05
        1.82  5.48436e-05 -5.35679e-05
        1.83  5.43039e-05 -5.43629e-05
        1.84  5.37563e-05 -5.51332e-05
        1.85  5.32012e-05 -5.58782e-05
        1.86  5.26388e-05 -5.65973e-05
        1.87  5.20693e-05 -5.72901e-05
        1.88   5.1493e-05  -5.7956e-05
        1.89  5.09101e-05 -5.85945e-05
         1.9  5.03211e-05 -5.92052e-05
        1.91   4.9726e-05 -5.97877e-05
        1.92  4.91253e-05 -6.03415e-05
        1.93  4.85192e-05 -6.08663e-05
        1.94   4.7908e-05 -6.13618e-05
        1.95   4.7292e-05 -6.18277e-05
        1.96  4.66714e-05 -6.22636e-05
        1.97  4.60467e-05 -6.26694e-05
        1.98  4.54181e-05 -6.30448e-05
        1.99  4.47858e-05 -6.33897e-05
           2  4.41503e-05 -6.37039e-05
        2.01  4.35117e-05 -6.39873e-05
        2.02  4.28705e-05 -6.42398e-05
        2.03  4.22269e-05 -6.44614e-05
        2.04  4.15813e-05 -6.46521e-05
        2.05  4.09339e-05 -6.48118e-05
        2.06  4.02851e-05 -6.49407e-05
        2.07  3.96351e-05 -6.50389e-05
        2.08  3.89843e-05 -6.51064e-05
        2.09   3.8333e-05 -6.51434e-05
         2.1  3.76814e-05 -6.51501e-05
        2.11  3.70299e-05 -6.51268e-05
        2.12  3.63789e-05 -6.50736e-05
        2.13  3.57285e-05 -6.49908e-05
        2.14  3.50791e-05 -6.48789e-05
        2.15  3.44309e-05 -6.47381e-05
        2.16  3.37843e-05 -6.45687e-05
        2.17  3.31395e-05 -6.43713e-05
        2.18  3.24969e-05 -6.41462e-05
        2.19  3.18566e-05  -6.3894e-05
         2.2   3.1219e-05  -6.3615e-05
        2.21  3.05843e-05 -6.33098e-05
        2.22  2.99528e-05  -6.2979e-05
        2.23  2.93247e-05 -6.26231e-05
        2.24  2.87003e-05 -6.22428e-05
        2.25  2.80799e-05 -6.18386e-05
        2.26  2.74636e-05 -6.14112e-05
        2.27  2.68516e-05 -6.09612e-05
        2.28  2.62443e-05 -6.04894e-05
        2.29  2.56419e-05 -5.99964e-05
         2.3  2.50444e-05 -5.94829e-05
        2.31  2.44522e-05 -5.89498e-05
        2.32  2.38654e-05 -5.83977e-05
        2.33  2.32842e-05 -5.78274e-05
        2.34  2.27089e-05 -5.72397e-05
        2.35  2.21394e-05 -5.66354e-05
        2.36  2.15762e-05 -5.60154e-05
        2.37  2.10191e-05 -5.53804e-05
        2.38  2.04685e-05 -5.47312e-05
        2.39  1.99245e-05 -5.40688e-05
         2.4  1.93872e-05 -5.33939e-05
        2.41  1.88566e-05 -5.27075e-05
        2.42   1.8333e-05 -5.20103e-05
        2.43  1.78164e-05 -5.13033e-05
        2.44   1.7307e-05 -5.05873e-05
        2.45  1.68047e-05 -4.98631e-05
        2.46  1.63097e-05 -4.91318e-05
        2.47  1.58221e-05  -4.8394e-05
        2.48  1.53418e-05 -4.76508e-05
        2.49   1.4869e-05  -4.6903e-05
         2.5  1.44038e-05 -4.61514e-05
        2.51   1.3946e-05 -4.53969e-05
        2.52  1.34958e-05 -4.46405e-05
        2.53  1.30532e-05 -4.38829e-05
        2.54  1.26182e-05  -4.3125e-05
        2.55  1.21907e-05 -4.23677e-05
        2.56  1.17708e-05 -4.16118e-05
        2.57  1.13585e-05 -4.08581e-05
        2.58  1.09536e-05 -4.01076e-05
        2.59  1.05563e-05 -3.93609e-05
         2.6  1.01664e-05 -3.86191e-05
        2.61  9.78393e-06 -3.78827e-05
        2.62  9.40877e-06 -3.71528e-05
        2.63  9.04087e-06   -3.643e-05
        2.64  8.68017e-06 -3.57152e-05
        2.65  8.32657e-06 -3.50092e-05
        2.66  7.97999e-06 -3.43126e-05
        2.67  7.64032e-06 -3.36264e-05
        2.68  7.30746e-06 -3.29513e-05
        2.69  6.98129e-06  -3.2288e-05
         2.7   6.6617e-06 -3.16373e-05
        2.71  6.34855e-06 -3.09999e-05
        2.72   6.0417e-06 -3.03767e-05
        2.73  5.74101e-06 -2.97684e-05
        2.74  5.44633e-06 -2.91756e-05
        2.75   5.1575e-06 -2.85993e-05
        2.76  4.87435e-06 -2.80401e-05
        2.77   4.5967e-06 -2.74987e-05
        2.78  4.32437e-06 -2.69761e-05
        2.79  4.05718e-06 -2.64729e-05
         2.8  3.79491e-06 -2.59899e-05
        2.81  3.53738e-06 -2.55279e-05
        2.82  3.28436e-06 -2.50877e-05
        2.83  3.03562e-06 -2.46703e-05
        2.84  2.79095e-06 -2.42763e-05
        2.85   2.5501e-06 -2.39068e-05
        2.86  2.31282e-06 -2.35625e-05
        2.87  2.07885e-06 -2.32445e-05
        2.88  1.84793e-06 -2.29537e-05
        2.89  1.61977e-06 -2.26912e-05
         2.9   1.3941e-06 -2.24579e-05
        2.91  1.17061e-06  -2.2255e-05
        2.92  9.49001e-07 -2.20837e-05
        2.93   7.2894e-07 -2.19452e-05
        2.94  5.10097e-07 -2.18408e-05
        2.95  2.92124e-07 -2.17718e-05
        2.96  7.46612e-08 -2.17397e-05
        2.97 -1.42669e-07  -2.1746e-05
        2.98 -3.60259e-07 -2.17924e-05
        2.99 -5.78516e-07 -2.18806e-05
           3  -7.9787e-07 -2.20124e-05
