       -1.48   0.00328052   0.00439604
       -1.47   0.00332447   0.00439262
       -1.46   0.00336837   0.00438802
       -1.45   0.00341223   0.00438224
       -1.44   0.00345602   0.00437528
       -1.43   0.00349973   0.00436716
       -1.42   0.00354336   0.00435789
       -1.41   0.00358689   0.00434747
        -1.4   0.00363031   0.00433592
       -1.39   0.00367361   0.00432325
       -1.38   0.00371678   0.00430947
       -1.37    0.0037598    0.0042946
       -1.36   0.00380267   0.00427865
       -1.35   0.00384537   0.00426164
       -1.34    0.0038879   0.00424357
       -1.33   0.00393024   0.00422448
       -1.32   0.00397239   0.00420437
       -1.31   0.00401433   0.00418326
        -1.3   0.00405605   0.00416118
       -1.29   0.00409755   0.00413814
       -1.28   0.00413882   0.00411415
       -1.27   0.00417984   0.00408925
       -1.26    0.0042206   0.00406345
       -1.25   0.00426111   0.00403677
       -1.24   0.00430134   0.00400924
       -1.23   0.00434129   0.00398087
       -1.22   0.00438096   0.00395169
       -1.21   0.00442032   0.00392172
        -1.2   0.00445939   0.00389099
       -1.19   0.00449814   0.00385951
       -1.18   0.00453658   0.00382731
       -1.17   0.00457469   0.00379442
       -1.16   0.00461247   0.00376086
       -1.15   0.00464991   0.00372666
       -1.14     0.004687   0.00369183
       -1.13   0.00472374    0.0036564
       -1.12   0.00476013    0.0036204
       -1.11   0.00479615   0.00358386
        -1.1   0.00483181   0.00354679
       -1.09   0.00486709   0.00350923
       -1.08   0.00490199   0.00347119
       -1.07   0.00493651   0.00343271
       -1.06   0.00497065    0.0033938
       -1.05   0.00500439    0.0033545
       -1.04   0.00503774   0.00331483
       -1.03   0.00507068    0.0032748
       -1.02   0.00510323   0.00323446
       -1.01   0.00513537   0.00319381
          -1   0.00516711   0.00315289
       -0.99   0.00519843   0.00311172
       -0.98   0.00522934   0.00307033
       -0.97   0.00525984   0.00302873
       -0.96   0.00528992   0.00298695
       -0.95   0.00531958   0.00294501
       -0.94   0.00534882   0.00290294
       -0.93   0.00537764   0.00286076
       -0.92   0.00540603   0.00281848
       -0.91   0.00543401   0.00277614
        -0.9   0.00546156   0.00273376
       -0.89   0.00548868   0.00269135
       -0.88   0.00551538   0.00264893
       -0.87   0.00554166   0.00260653
       -0.86   0.00556751   0.00256416
       -0.85   0.00559294   0.00252185
       -0.84   0.00561795   0.00247961
       -0.83   0.00564253   0.00243746
       -0.82    0.0056667   0.00239542
       -0.81   0.00569044   0.00235351
        -0.8   0.00571377   0.00231174
       -0.79   0.00573668   0.00227014
       -0.78   0.00575917   0.00222871
       -0.77   0.00578125   0.00218747
       -0.76   0.00580292   0.00214643
       -0.75   0.00582418   0.00210562
       -0.74   0.00584503   0.00206505
       -0.73   0.00586548   0.00202472
       -0.72   0.00588553   0.00198465
       -0.71   0.00590517   0.00194486
        -0.7   0.00592443   0.00190535
       -0.69   0.00594328   0.00186614
       -0.68   0.00596175   0.00182723
       -0.67   0.00597983   0.00178865
       -0.66   0.00599752   0.00175038
       -0.65   0.00601483   0.00171246
       -0.64   0.00603177   0.00167488
       -0.63   0.00604833   0.00163765
       -0.62   0.00606452   0.00160078
       -0.61   0.00608035   0.00156427
        -0.6   0.00609581   0.00152814
       -0.59   0.00611091   0.00149238
       -0.58   0.00612566   0.00145701
       -0.57   0.00614005   0.00142203
       -0.56    0.0061541   0.00138744
       -0.55    0.0061678   0.00135324
       -0.54   0.00618116   0.00131944
       -0.53   0.00619419   0.00128605
       -0.52   0.00620688   0.00125305
       -0.51   0.00621925   0.00122047
        -0.5   0.00623129   0.00118828
       -0.49   0.00624301   0.00115651
       -0.48   0.00625442   0.00112513
       -0.47   0.00626552   0.00109417
       -0.46   0.00627631   0.00106361
       -0.45   0.00628679   0.00103346
       -0.44   0.00629697    0.0010037
       -0.43   0.00630686  0.000974348
       -0.42   0.00631646  0.000945391
       -0.41   0.00632577  0.000916828
        -0.4    0.0063348  0.000888655
       -0.39   0.00634354  0.000860868
       -0.38   0.00635202  0.000833464
       -0.37   0.00636021  0.000806437
       -0.36   0.00636814  0.000779782
       -0.35   0.00637581  0.000753493
       -0.34   0.00638321  0.000727566
       -0.33   0.00639036  0.000701992
       -0.32   0.00639725  0.000676767
       -0.31    0.0064039  0.000651883
        -0.3   0.00641029  0.000627332
       -0.29   0.00641644  0.000603107
       -0.28   0.00642235  0.000579201
       -0.27   0.00642803  0.000555605
       -0.26   0.00643347   0.00053231
       -0.25   0.00643867  0.000509307
       -0.24   0.00644365  0.000486589
       -0.23    0.0064484  0.000464145
       -0.22   0.00645293  0.000441965
       -0.21   0.00645724  0.000420041
        -0.2   0.00646134  0.000398362
       -0.19   0.00646521  0.000376918
       -0.18   0.00646887  0.000355697
       -0.17   0.00647233  0.000334691
       -0.16   0.00647557  0.000313888
       -0.15    0.0064786  0.000293276
       -0.14   0.00648143  0.000272845
       -0.13   0.00648406  0.000252583
       -0.12   0.00648648  0.000232479
       -0.11   0.00648871  0.000212522
        -0.1   0.00649074  0.000192699
       -0.09   0.00649256  0.000172998
       -0.08    0.0064942  0.000153409
       -0.07   0.00649563  0.000133917
       -0.06   0.00649687  0.000114513
       -0.05   0.00649792  9.51823e-05
       -0.04   0.00649878  7.59138e-05
       -0.03   0.00649944   5.6695e-05
       -0.02   0.00649991  3.75135e-05
       -0.01   0.00650019  1.83569e-05
-1.96752e-14   0.00650028 -7.87312e-07
        0.01   0.00650017 -1.99315e-05
        0.02   0.00649988  -3.9088e-05
        0.03   0.00649939 -5.82694e-05
        0.04   0.00649871 -7.74881e-05
        0.05   0.00649784 -9.67563e-05
        0.06   0.00649678 -0.000116086
        0.07   0.00649552 -0.000135491
        0.08   0.00649407 -0.000154982
        0.09   0.00649242 -0.000174571
         0.1   0.00649058 -0.000194271
        0.11   0.00648854 -0.000214094
        0.12    0.0064863 -0.000234051
        0.13   0.00648386 -0.000254154
        0.14   0.00648121 -0.000274415
        0.15   0.00647837 -0.000294845
        0.16   0.00647532 -0.000315456
