0.2           2
0.3     1.99007
0.385224     0.85224
0.45166    0.664357
0.496272    0.446127
0.517077    0.208051
0.513166  -0.0391195
0.484707   -0.284588
0.43295   -0.517563
0.360217   -0.727338
0.269859   -0.903577
0.166172    -1.03687
0.0542137    -1.11958
-0.0604535    -1.14667
-0.1721    -1.11646
-0.275184    -1.03084
-0.364681   -0.894976
-0.436346    -0.71665
-0.48688   -0.505335
-0.51402     -0.2714
-0.516576  -0.0255589
-0.494436    0.221394
-0.44857    0.458662
-0.38102      0.6755
-0.294877    0.861434
-0.194202     1.00674
-0.0838784     1.10324
0.0306343     1.14513
0.143615     1.12981
0.249441     1.05825
0.342923     0.93482
0.419592    0.766699
0.475893    0.563005
0.509287    0.333939
0.518303   0.0901617
0.502549   -0.157542
0.462712   -0.398372
0.400556    -0.62156
0.318903   -0.816525
0.221574   -0.973288
0.113257    -1.08317
-0.000710588    -1.13968
-0.114643    -1.13932
-0.222856    -1.08213
-0.320018   -0.971619
-0.40145   -0.814328
-0.463345   -0.618951
-0.502893   -0.395479
-0.518343   -0.154498
-0.509021   0.0932229
-0.475332    0.336884
-0.418762    0.565701
-0.341861    0.769016
-0.248197    0.936637
-0.142251     1.05946
-0.0292155     1.13035
0.0852801     1.14496
0.195517     1.10237
0.29604     1.00523
0.381976    0.859364
0.449275    0.672986
0.494858     0.45583
0.516696    0.218377
0.513833  -0.0286284
0.486394   -0.274388
0.435583   -0.508108
0.363675   -0.719078
0.273982   -0.896934
0.17076    -1.03222
0.059042    -1.11718
-0.0556267    -1.14669
-0.167516    -1.11889
-0.271068    -1.03552
-0.361232   -0.901641
-0.433725   -0.724928
-0.485205   -0.514801
-0.513365   -0.281606
-0.51697  -0.0360507
-0.495863    0.211074
-0.450966    0.448969
-0.384277    0.666887
-0.298844    0.854331
-0.19869     1.00154
-0.0886671     1.10023
0.0257836     1.14451
0.138945     1.13162
0.245182     1.06237
0.339282    0.941001
0.416742    0.774596
0.473962    0.572204
0.508362    0.343997
0.518424    0.100623
0.503711   -0.147133
0.464864   -0.388472
0.403602   -0.612623
