0.2           2
0.3     3.80133
0.394401    0.944012
0.483306    0.889047
0.566832    0.835259
0.64511    0.782787
0.718286    0.731759
0.786515    0.682286
0.849961    0.634458
0.908796     0.58835
0.963197    0.544016
1.01335    0.501492
1.05943    0.460798
1.10162    0.421939
1.14011    0.384906
1.17508     0.34968
1.2067    0.316229
1.23515    0.284516
1.2606    0.254494
1.28321    0.226112
1.30315    0.199314
1.32055    0.174042
1.33557    0.150234
1.34836    0.127828
1.35903    0.106761
1.36773   0.0869699
1.37457   0.0683911
1.37966   0.0509631
1.38313   0.0346249
1.38506   0.0193173
1.38556  0.00498259
1.38471 -0.00843506
1.38261  -0.0209895
1.37934  -0.0327326
1.37497  -0.0437142
1.36957  -0.0539818
1.36321  -0.0635812
1.35596  -0.0725557
1.34786  -0.0809469
1.33898  -0.0887941
1.32937  -0.0961348
1.31907   -0.103004
1.30813   -0.109437
1.29658   -0.115464
1.28447   -0.121115
1.27183    -0.12642
1.25869   -0.131405
1.24508   -0.136094
1.23103   -0.140513
1.21656   -0.144683
1.20169   -0.148625
1.18646   -0.152358
1.17087   -0.155902
1.15494   -0.159273
1.13869   -0.162486
1.12214   -0.165557
1.10529   -0.168498
1.08815   -0.171324
1.07075   -0.174044
1.05308   -0.176669
1.03516   -0.179209
1.017   -0.181672
0.998589   -0.184066
0.979949   -0.186397
0.961082   -0.188672
0.941992   -0.190895
0.922685   -0.193071
0.903165   -0.195203
0.883435   -0.197294
0.863501   -0.199346
0.843365    -0.20136
0.823031   -0.203338
0.802503   -0.205279
0.781785   -0.207182
0.76088   -0.209048
0.739793   -0.210874
0.718527   -0.212659
0.697087   -0.214399
0.675477   -0.216093
0.653704   -0.217737
0.631771   -0.219328
0.609685    -0.22086
0.587452   -0.222332
0.565078   -0.223737
0.542571   -0.225072
0.519938   -0.226332
0.497186   -0.227512
0.474326   -0.228606
0.451365   -0.229611
0.428313    -0.23052
0.40518   -0.231329
0.381976   -0.232033
0.358714   -0.232626
0.335403   -0.233105
0.312057   -0.233464
0.288687   -0.233698
0.265307   -0.233804
0.241929   -0.233777
0.218568   -0.233613
0.195237   -0.233309
0.171951    -0.23286
0.148724   -0.232265
0.125572   -0.231519
0.10251   -0.230621
0.0795536   -0.229567
0.0567179   -0.228357
0.0340192   -0.226987
0.0114734   -0.225458
-0.0109033   -0.223767
-0.0330947   -0.221914
-0.0550845   -0.219898
-0.0768564   -0.217719
-0.098394   -0.215377
-0.119681   -0.212872
-0.140702   -0.210205
-0.161439   -0.207376
-0.181878   -0.204387
-0.202002   -0.201238
-0.221795   -0.197931
-0.241242   -0.194468
-0.260327    -0.19085
-0.279035   -0.187078
-0.29735   -0.183156
-0.315259   -0.179084
-0.332745   -0.174866
-0.349796   -0.170504
-0.366395   -0.165999
-0.382531   -0.161355
-0.398188   -0.156574
-0.413354   -0.151659
-0.428016   -0.146612
-0.442159   -0.141437
-0.455773   -0.136135
-0.468844   -0.130711
-0.48136   -0.125166
-0.493311   -0.119505
-0.504684   -0.113729
-0.515468   -0.107843
-0.525653    -0.10185
-0.535228  -0.0957531
-0.544184  -0.0895556
-0.55251  -0.0832613
-0.560198  -0.0768739
-0.567237  -0.0703975
-0.573621  -0.0638359
-0.57934  -0.0571934
-0.584388  -0.0504745
-0.588756  -0.0436836
-0.592439  -0.0368257
-0.595429  -0.0299056
-0.597722  -0.0229286
-0.599312  -0.0159003
-0.600195 -0.00882628
-0.600366 -0.00171264
-0.599822  0.00543436
-0.598562   0.0126081
-0.596581   0.0198019
-0.593881   0.0270083
-0.590459   0.0342201
-0.586316   0.0414294
-0.581453   0.0486282
-0.575872    0.055808
-0.569576   0.0629603
-0.562568    0.070076
-0.554854   0.0771459
-0.546438   0.0841605
-0.537327     0.09111
-0.527528   0.0979844
-0.517051    0.104774
-0.505904    0.111467
