0.2           0
0.2 -0.00993347
0.190067  -0.0993347
0.170687   -0.193797
0.142814   -0.278726
0.107825   -0.349891
0.0674552   -0.403699
0.0237151   -0.437401
-0.0212107   -0.449258
-0.065076   -0.438653
-0.10569   -0.406138
-0.141029   -0.353391
-0.16934   -0.283111
-0.189224   -0.198845
-0.199704   -0.104796
-0.200265 -0.00560633
-0.190879    0.093858
-0.172007    0.188719
-0.144577    0.274299
-0.109943    0.346336
-0.0698238    0.401197
-0.0262157    0.436081
0.018703    0.449187
0.0626866    0.439836
0.103538    0.408513
0.139222    0.356837
0.167967    0.287451
0.188353    0.203862
0.199377    0.110241
0.200498   0.0112118
0.191661  -0.0883669
0.1733   -0.183612
0.146317   -0.269829
0.112045   -0.342727
0.0721814   -0.398632
0.0287122   -0.434691
-0.0161923   -0.449046
-0.0602873    -0.44095
-0.10137   -0.410824
-0.137392   -0.360226
-0.166567   -0.291746
-0.187452   -0.208847
-0.199019   -0.115669
-0.2007  -0.0168155
-0.192414   0.0828622
-0.174566    0.178477
-0.148035    0.265317
-0.114128    0.339064
-0.0745277    0.396005
-0.0312043    0.433234
0.0136791    0.448834
0.0578785    0.441994
0.0991856    0.413071
0.135542     0.36356
0.165141    0.295996
0.186521      0.2138
0.198629    0.121079
0.200871   0.0224167
0.193136  -0.0773447
0.175805   -0.173314
0.149729   -0.260764
0.116194   -0.335349
0.0768622   -0.393315
0.0336914   -0.431708
-0.0111637   -0.448551
-0.0554607   -0.442969
-0.096986   -0.415253
-0.13367   -0.366836
-0.16369     -0.3002
-0.185562    -0.21872
-0.198209   -0.126471
-0.20101  -0.0280144
-0.193829   0.0718153
-0.177016    0.168124
-0.151399     0.25617
-0.118241    0.331581
-0.0791847    0.390564
-0.0361732    0.430115
0.00864662    0.448198
0.0530341    0.443874
0.094771     0.41737
0.131777    0.370055
0.162212    0.304357
0.184573    0.223607
0.197757    0.131843
0.201118   0.0336077
0.194491  -0.0662748
0.1782   -0.162908
0.153046   -0.251537
0.12027   -0.327762
0.0814947   -0.387752
0.0386493   -0.428454
-0.00612814   -0.447774
-0.0505991    -0.44471
-0.0925412   -0.419421
-0.129863   -0.373217
-0.16071   -0.308467
-0.183555   -0.228458
-0.197275   -0.137195
-0.201195  -0.0391959
-0.195122    0.060724
-0.179355    0.157667
-0.154669    0.246865
-0.12228    0.323891
-0.0837919    0.384879
-0.0411193    0.426726
0.00360869     0.44728
0.0481562    0.445475
0.0902969    0.421407
0.127929    0.376319
0.159182    0.312529
0.182509    0.233274
0.196762    0.142525
0.20124   0.0447781
0.195723  -0.0551639
0.180483   -0.152402
0.156268   -0.242154
0.12427    -0.31997
0.0860759   -0.381946
0.0435828   -0.424931
-0.00108868   -0.446715
-0.0457058   -0.446171
-0.0880384   -0.423326
-0.125975   -0.379364
-0.157629   -0.316543
-0.181434   -0.238054
-0.196218   -0.147834
-0.201253  -0.0503533
-0.196294   0.0495953
-0.181582    0.147113
-0.157842    0.237406
-0.126242       0.316
-0.0883464    0.378953
-0.0460395    0.423069
-0.0014315     0.44608
0.0432481    0.446796
0.085766    0.425179
0.124001    0.382348
0.156052    0.320507
0.180331    0.242797
0.195643     0.15312
0.201235   0.0559208
0.196833  -0.0440191
0.182653   -0.141802
0.159391   -0.232621
0.128193    -0.31198
0.090603   -0.375901
0.048489    -0.42114
0.00395146   -0.445375
-0.0407837   -0.447351
-0.0834801   -0.426965
-0.122007   -0.385273
-0.15445   -0.324421
-0.1792   -0.247503
-0.195038   -0.158382
-0.201186  -0.0614797
-0.197342   0.0384361
-0.183696    0.136468
-0.160916      0.2278
-0.130124    0.307911
-0.0928454     0.37279
-0.0509308    0.419146
-0.0064708      0.4446
0.0383128    0.447836
0.0811812    0.428684
0.119995    0.388138
0.152823    0.328284
0.17804     0.25217
0.194402    0.163619
0.201105   0.0670291
0.197821  -0.0328471
0.184709   -0.131114
0.162415   -0.222944
0.132035   -0.303795
0.0950732   -0.369621
0.0533647   -0.417086
0.00898912   -0.443755
-0.0358359    -0.44825
-0.0788694   -0.430336
-0.117964   -0.390942
-0.151173   -0.332097
-0.176853   -0.256798
-0.193736   -0.168831
-0.200993  -0.0725681
-0.198268   0.0272531
-0.185694    0.125739
-0.163889    0.218053
-0.133925    0.299631
-0.0972861    0.366394
-0.0557901     0.41496
-0.011506    0.442841
0.0333533    0.448593
0.0765453     0.43192
0.115914    0.393685
0.1495    0.335857
0.175638    0.261386
0.19304    0.174018
0.200849    0.078096
0.198684  -0.0216549
0.18665   -0.120345
0.165337   -0.213128
0.135795   -0.295421
0.0994837   -0.363109
0.0582067   -0.412769
0.0140211   -0.441856
-0.0308655   -0.448867
-0.0742092   -0.433436
-0.113846   -0.396366
-0.147802   -0.339566
-0.174396   -0.265933
-0.192313   -0.179177
-0.200674  -0.0836118
-0.199069   0.0160534
-0.187576    0.114932
-0.166759    0.208171
-0.137642    0.291164
-0.101666    0.359768
-0.0606142    0.410514
-0.016534    0.440802
0.0283729    0.449069
0.0718613    0.434884
0.11176    0.398985
0.146082    0.343221
0.173126     0.27044
0.191557    0.184308
0.200468   0.0891147
0.199423  -0.0104493
0.188473   -0.109501
0.168155   -0.203181
0.139469   -0.286863
0.103832   -0.356371
0.0630122   -0.408194
0.0190443   -0.439679
-0.0258758   -0.449201
-0.0695022   -0.436264
-0.109656   -0.401541
-0.144339   -0.346823
-0.171829   -0.274904
-0.19077   -0.189411
-0.200231  -0.0946039
-0.199746  0.00484371
-0.189341    0.104054
-0.169525     0.19816
-0.141273    0.282517
-0.105981    0.352919
-0.0654003     0.40581
-0.0215516    0.438487
0.0233746    0.449262
0.0671322    0.437576
0.107536    0.404035
0.142573     0.35037
0.170505    0.279325
0.189954    0.194485
0.199962    0.100079
0.200038 0.000762664
0.190179  -0.0985905
0.170868   -0.193108
0.143055   -0.278127
0.108114   -0.349411
0.067778   -0.403363
0.0240555   -0.437226
-0.0208697   -0.449252
-0.0647516   -0.438818
-0.105398   -0.406465
-0.140784   -0.353863
-0.169155   -0.283704
-0.189108   -0.199529
-0.199661   -0.105538
-0.200298 -0.00636892
-0.190987   0.0931119
-0.172184    0.188026
-0.144815    0.273693
-0.11023    0.345848
-0.0701451    0.400852
-0.0265556    0.435896
0.0183616    0.449172
0.0623608    0.439992
0.103244    0.408831
0.138974    0.357301
0.167778    0.288038
0.188232    0.204542
0.19933    0.110981
0.200527   0.0119742
0.191766  -0.0876189
0.173474   -0.182915
0.146552   -0.269218
0.112329   -0.342232
0.0725012   -0.398278
0.0290515   -0.434497
-0.0158506   -0.449021
-0.0599602   -0.441096
-0.101074   -0.411134
-0.137142   -0.360683
-0.166375   -0.292327
-0.187327   -0.209523
-0.198967   -0.116406
-0.200725  -0.0175776
-0.192514   0.0821124
-0.174736    0.177776
-0.148266      0.2647
-0.11441    0.338562
-0.0748459    0.395642
-0.0315429     0.43303
0.013337    0.448799
0.0575501    0.442131
0.0988873    0.413372
0.135288    0.364009
0.164945    0.296571
0.186392    0.214472
0.198574    0.121814
0.200892   0.0231784
0.193232  -0.0765932
0.175971   -0.172609
0.149957   -0.260142
0.116473   -0.334839
0.0771788   -0.392945
0.0340293   -0.431496
-0.0108214   -0.448507
-0.0551311   -0.443096
-0.0966855   -0.415545
-0.133413   -0.367277
-0.16349   -0.300768
-0.185429   -0.219387
-0.198149   -0.127203
-0.201027  -0.0287755
-0.19392   0.0710622
-0.177179    0.167416
-0.151625    0.255543
-0.118518    0.331065
-0.0794996    0.390185
-0.0365103    0.429893
0.00830409    0.448144
0.0527033    0.443992
0.0944686    0.417653
0.131517    0.370489
0.162009    0.304919
0.184436    0.224269
0.197693    0.132572
0.20113   0.0343682
0.194578  -0.0655203
0.178359   -0.162197
0.153268   -0.250904
0.120544   -0.327238
0.0818079   -0.387365
0.0389856   -0.428223
-0.00578546   -0.447711
-0.0502673   -0.444818
-0.0922368   -0.419695
-0.129601   -0.373642
-0.160503   -0.309023
-0.183415   -0.229115
-0.197207   -0.137921
-0.201202  -0.0399557
-0.195206   0.0599682
-0.17951    0.156952
-0.154888    0.246226
-0.122552    0.323361
-0.0841034    0.384484
-0.0414548    0.426486
0.00326591    0.447207
0.0478233    0.445574
0.0899905    0.421672
0.127664    0.376737
0.158972    0.313078
0.182365    0.233927
0.19669    0.143249
0.201243   0.0455369
0.195803  -0.0544069
0.180634   -0.151684
0.156483   -0.241511
0.12454   -0.319433
0.0863856   -0.381542
0.0439174   -0.424681
-0.000745854   -0.446633
-0.0453719    -0.44626
-0.0877301   -0.423582
-0.125707   -0.379773
-0.157416   -0.317085
-0.181286   -0.238702
-0.196141   -0.148554
-0.201253  -0.0511112
-0.196369   0.0488372
-0.18173    0.146392
-0.158054    0.236757
-0.126508    0.315456
-0.0886542    0.378541
-0.0463732     0.42281
-0.00177432    0.445989
0.0429133    0.446876
0.0854558    0.425426
0.123731     0.38275
0.155835    0.321042
0.180179     0.24344
0.195563    0.153837
0.20123   0.0566775
0.196904    -0.04326
0.182797   -0.141077
0.1596   -0.231967
0.128457   -0.311429
0.0909089   -0.375481
0.0488216   -0.420873
0.00429422   -0.445274
-0.0404479   -0.447421
-0.0831682   -0.427203
-0.121735   -0.385667
-0.15423   -0.324949
-0.179044    -0.24814
-0.194953   -0.159096
-0.201177  -0.0622351
-0.197409   0.0376761
-0.183835    0.135741
-0.161121    0.227142
-0.130386    0.307354
-0.0931493    0.372362
-0.0512624     0.41887
-0.00681344     0.44449
0.0379762    0.447896
0.0808674    0.428913
0.11972    0.388523
0.1526    0.328806
0.177881    0.252802
0.194313     0.16433
0.201092   0.0677832
0.197883  -0.0320864
0.184845   -0.130384
0.162617   -0.222281
0.132294   -0.303231
0.0953751   -0.369185
0.0536951     -0.4168
0.00933159   -0.443635
-0.0354985   -0.448301
-0.078554   -0.430555
-0.117686   -0.391319
-0.150947   -0.332611
-0.176689   -0.257424
-0.193643   -0.169538
-0.200975  -0.0733208
-0.198326   0.0264918
-0.185826    0.125006
-0.164087    0.217385
-0.134181    0.299061
-0.0975859     0.36595
-0.0561193    0.414666
-0.0118483    0.442711
0.0330152    0.448635
0.0762282     0.43213
0.115634    0.394053
0.14927    0.336365
0.175471    0.262007
0.192943    0.174721
0.200828    0.078847
