1.2           0
1.2    -0.00428
1.19995 -0.00263868
1.19984  -0.0052668
1.19968  -0.0078835
1.19947  -0.0104879
1.19921  -0.0130792
1.1989  -0.0156566
1.19854  -0.0182192
1.19812  -0.0207661
1.19765  -0.0232967
1.19714    -0.02581
1.19657  -0.0283053
1.19596  -0.0307818
1.19529  -0.0332388
1.19458  -0.0356754
1.19382   -0.038091
1.19301  -0.0404848
1.19215  -0.0428561
1.19125  -0.0452041
1.19029  -0.0475283
1.1893  -0.0498278
1.18826  -0.0521021
1.18717  -0.0543505
1.18604  -0.0565724
1.18486  -0.0587671
1.18364  -0.0609341
1.18238  -0.0630727
1.18108  -0.0651825
1.17973  -0.0672628
1.17835  -0.0693131
1.17692  -0.0713329
1.17545  -0.0733218
1.17395  -0.0752791
1.1724  -0.0772045
1.17082  -0.0790975
1.1692  -0.0809577
1.16755  -0.0827847
1.16586   -0.084578
1.16413  -0.0863374
1.16237  -0.0880624
1.16057  -0.0897527
1.15874   -0.091408
1.15688  -0.0930281
1.15499  -0.0946125
1.15307   -0.096161
1.15112  -0.0976735
1.14913  -0.0991497
1.14712   -0.100589
1.14508   -0.101992
1.14301   -0.103358
1.14092   -0.104687
1.1388   -0.105979
1.13666   -0.107233
1.13449    -0.10845
1.13229    -0.10963
1.13008   -0.110771
1.12784   -0.111876
1.12558   -0.112942
1.1233   -0.113971
1.121   -0.114962
1.11868   -0.115916
1.11635   -0.116832
1.11399    -0.11771
1.11162    -0.11855
1.10924   -0.119353
1.10683   -0.120119
1.10442   -0.120848
1.10199   -0.121539
1.09954   -0.122193
1.09709    -0.12281
1.09462   -0.123391
1.09214   -0.123934
1.08965   -0.124442
1.08715   -0.124913
1.08465   -0.125348
1.08213   -0.125748
1.07961   -0.126111
1.07708    -0.12644
1.07454   -0.126733
1.072   -0.126992
1.06946   -0.127215
1.06691   -0.127405
1.06436   -0.127561
1.06181   -0.127682
1.05925   -0.127771
1.0567   -0.127826
1.05414   -0.127849
1.05158   -0.127839
1.04903   -0.127796
1.04647   -0.127723
1.04392   -0.127617
1.04137   -0.127481
1.03882   -0.127314
1.03628   -0.127116
1.03374   -0.126889
1.03121   -0.126632
1.02868   -0.126345
1.02616    -0.12603
1.02365   -0.125687
1.02114   -0.125315
1.01864   -0.124916
1.01615   -0.124489
1.01367   -0.124036
1.0112   -0.123556
1.00874    -0.12305
1.00629   -0.122519
1.00385   -0.121962
1.00142    -0.12138
0.999009   -0.120775
0.996606   -0.120145
0.994217   -0.119491
0.99184   -0.118815
0.989478   -0.118116
0.98713   -0.117395
0.984797   -0.116652
0.982479   -0.115887
0.980177   -0.115102
0.977891   -0.114296
0.975622   -0.113469
0.97337   -0.112624
0.971134   -0.111759
0.968917   -0.110875
0.966717   -0.109972
0.964536   -0.109052
0.962374   -0.108114
0.960231   -0.107159
0.958107   -0.106187
0.956003   -0.105199
0.953919   -0.104195
0.951856   -0.103176
0.949813   -0.102141
0.947791   -0.101092
0.945791   -0.100028
0.943812  -0.0989508
0.941854    -0.09786
0.939919  -0.0967561
0.938006  -0.0956396
0.936116  -0.0945108
0.934249  -0.0933702
0.932404   -0.092218
0.930583  -0.0910548
0.928786  -0.0898809
0.927012  -0.0886966
0.925262  -0.0875024
0.923536  -0.0862986
0.921834  -0.0850857
0.920157  -0.0838638
0.918504  -0.0826336
0.916876  -0.0813952
0.915273   -0.080149
0.913695  -0.0788955
0.912143  -0.0776349
0.910615  -0.0763677
0.909113  -0.0750941
0.907637  -0.0738145
0.906187  -0.0725292
0.904762  -0.0712386
0.903363   -0.069943
0.90199  -0.0686427
0.900643  -0.0673381
0.899323  -0.0660294
0.898028  -0.0647171
0.89676  -0.0634013
0.895519  -0.0620825
0.894303  -0.0607609
0.893115  -0.0594368
0.891953  -0.0581105
0.890817  -0.0567824
0.889708  -0.0554527
0.888625  -0.0541217
0.88757  -0.0527896
0.88654  -0.0514569
0.885538  -0.0501237
0.884562  -0.0487903
0.883613   -0.047457
0.882691  -0.0461241
0.881795  -0.0447918
0.880925  -0.0434604
0.880083  -0.0421301
0.879267  -0.0408012
0.878477   -0.039474
0.877714  -0.0381488
0.876978  -0.0368256
0.876268  -0.0355048
0.875584  -0.0341867
0.874927  -0.0328714
0.874295  -0.0315593
0.87369  -0.0302504
0.873112  -0.0289451
0.872559  -0.0276435
0.872032   -0.026346
0.871531  -0.0250526
0.871055  -0.0237637
0.870606  -0.0224794
0.870182  -0.0211999
0.869783  -0.0199254
0.86941  -0.0186562
0.869062  -0.0173924
0.86874  -0.0161343
0.868442  -0.0148819
0.868169  -0.0136356
0.867921  -0.0123955
0.867698  -0.0111617
0.867499 -0.00993456
0.867325 -0.00871411
0.867175 -0.00750057
0.867049 -0.00629411
0.866947 -0.00509491
0.866869 -0.00390312
0.866815 -0.00271892
0.866784 -0.00154247
0.866777-0.000373926
0.866792 0.000786559
0.866831  0.00193883
0.866893  0.00308273
0.866977  0.00421812
0.867084  0.00534484
0.867213  0.00646276
0.867365  0.00757174
0.867538  0.00867162
0.867733  0.00976229
0.86795   0.0108436
0.868189   0.0119154
0.868448   0.0129776
0.868729   0.0140301
0.86903   0.0150727
0.869352   0.0161052
0.869695   0.0171277
0.870058     0.01814
0.870441   0.0191419
0.870843   0.0201333
0.871265   0.0211142
0.871707   0.0220844
0.872168   0.0230438
0.872648   0.0239924
0.873146   0.0249299
0.873664   0.0258563
0.874199   0.0267716
0.874753   0.0276755
0.875324   0.0285681
0.875913   0.0294492
0.876519   0.0303188
0.877143   0.0311767
0.877783   0.0320229
0.87844   0.0328572
0.879114   0.0336797
0.879804   0.0344902
0.88051   0.0352886
0.881231    0.036075
0.881968   0.0368491
0.88272   0.0376109
0.883487   0.0383605
0.884269   0.0390976
0.885066   0.0398222
0.885877   0.0405344
0.886701   0.0412339
0.88754   0.0419208
0.888392    0.042595
0.889257   0.0432564
0.890135    0.043905
0.891026   0.0445408
0.891929   0.0451637
0.892844   0.0457736
0.893772   0.0463706
0.894711   0.0469545
0.895661   0.0475254
0.896623   0.0480831
0.897596   0.0486277
0.898579   0.0491592
0.899572   0.0496774
0.900576   0.0501824
0.901589   0.0506742
0.902613   0.0511527
0.903645   0.0516178
0.904686   0.0520697
0.905736   0.0525082
0.906795   0.0529334
0.907862   0.0533453
0.908937   0.0537437
0.910019   0.0541288
0.911109   0.0545005
0.912207   0.0548588
0.913311   0.0552037
0.914421   0.0555353
0.915538   0.0558534
0.916662   0.0561582
0.917791   0.0564496
0.918925   0.0567277
0.920065   0.0569924
0.92121   0.0572438
0.92236   0.0574818
0.923514   0.0577066
0.924672   0.0579181
0.925834   0.0581164
0.927   0.0583014
0.92817   0.0584733
0.929343    0.058632
0.930518   0.0587776
0.931696   0.0589101
0.932877   0.0590295
